timestamp,total_replicas,non_saturated,should_scale_up,scale_down_safe
2025-11-28 02:08:16.257000+00:00,1,1,False,False
2025-11-28 02:08:16.273000+00:00,1,1,False,False
2025-11-28 02:08:16.273000+00:00,1,1,False,False
2025-11-28 02:08:46.376000+00:00,1,1,False,False
2025-11-28 02:08:46.376000+00:00,1,1,False,False
2025-11-28 02:08:46.394000+00:00,1,1,False,False
2025-11-28 02:08:46.394000+00:00,1,1,False,False
2025-11-28 02:09:16.406000+00:00,1,1,False,False
2025-11-28 02:09:16.406000+00:00,1,1,False,False
2025-11-28 02:09:16.495000+00:00,1,1,False,False
2025-11-28 02:09:16.495000+00:00,1,1,False,False
2025-11-28 02:09:46.427000+00:00,1,1,False,False
2025-11-28 02:09:46.427000+00:00,1,1,False,False
2025-11-28 02:09:46.514000+00:00,1,1,False,False
2025-11-28 02:09:46.514000+00:00,1,1,False,False
2025-11-28 02:10:16.450000+00:00,1,1,False,False
2025-11-28 02:10:16.450000+00:00,1,1,False,False
2025-11-28 02:10:16.531000+00:00,1,1,False,False
2025-11-28 02:10:16.531000+00:00,1,1,False,False
