timestamp,total_replicas,non_saturated,should_scale_up,scale_down_safe
2025-11-28 20:57:22.282000+00:00,1,1,False,False
2025-11-28 20:57:22.282000+00:00,1,1,False,False
2025-11-28 20:57:52.003000+00:00,1,1,False,False
2025-11-28 20:57:52.003000+00:00,1,1,False,False
2025-11-28 20:57:52.301000+00:00,1,1,False,False
2025-11-28 20:57:52.301000+00:00,1,1,False,False
2025-11-28 20:58:22.024000+00:00,1,1,False,False
2025-11-28 20:58:22.024000+00:00,1,1,False,False
2025-11-28 20:58:22.319000+00:00,1,1,False,False
2025-11-28 20:58:22.319000+00:00,1,1,False,False
2025-11-28 20:58:52.051000+00:00,1,1,False,False
2025-11-28 20:58:52.051000+00:00,1,1,False,False
2025-11-28 20:58:52.343000+00:00,1,1,False,False
2025-11-28 20:58:52.343000+00:00,1,1,False,False
2025-11-28 20:59:22.076000+00:00,1,1,False,False
2025-11-28 20:59:22.076000+00:00,1,1,False,False
2025-11-28 20:59:22.378000+00:00,1,1,False,False
2025-11-28 20:59:22.378000+00:00,1,1,False,False
2025-11-28 20:59:52.103000+00:00,1,1,False,False
2025-11-28 20:59:52.103000+00:00,1,1,False,False
2025-11-28 20:59:52.397000+00:00,1,1,False,False
2025-11-28 20:59:52.397000+00:00,1,1,False,False
2025-11-28 21:00:22.134000+00:00,1,1,True,False
2025-11-28 21:00:22.134000+00:00,1,1,True,False
2025-11-28 21:00:22.415000+00:00,1,1,True,False
2025-11-28 21:00:22.415000+00:00,1,1,True,False
2025-11-28 21:00:52.162000+00:00,1,0,True,False
2025-11-28 21:00:52.162000+00:00,1,0,True,False
2025-11-28 21:00:52.433000+00:00,1,0,True,False
2025-11-28 21:00:52.433000+00:00,1,0,True,False
2025-11-28 21:01:22.222000+00:00,1,0,True,False
2025-11-28 21:01:22.222000+00:00,1,0,True,False
2025-11-28 21:01:22.451000+00:00,1,0,True,False
2025-11-28 21:01:22.451000+00:00,1,0,True,False
2025-11-28 21:01:52.246000+00:00,1,0,True,False
2025-11-28 21:01:52.246000+00:00,1,0,True,False
2025-11-28 21:01:52.500000+00:00,1,0,True,False
2025-11-28 21:01:52.500000+00:00,1,0,True,False
2025-11-28 21:02:22.284000+00:00,2,1,False,False
2025-11-28 21:02:22.284000+00:00,2,1,False,False
2025-11-28 21:02:22.520000+00:00,2,1,False,False
2025-11-28 21:02:22.520000+00:00,2,1,False,False
2025-11-28 21:02:52.314000+00:00,2,1,True,False
2025-11-28 21:02:52.314000+00:00,2,1,True,False
2025-11-28 21:02:52.539000+00:00,2,1,True,False
2025-11-28 21:02:52.539000+00:00,2,1,True,False
2025-11-28 21:03:22.353000+00:00,2,0,True,False
2025-11-28 21:03:22.353000+00:00,2,0,True,False
2025-11-28 21:03:22.564000+00:00,2,0,True,False
2025-11-28 21:03:22.564000+00:00,2,0,True,False
2025-11-28 21:03:52.383000+00:00,2,0,True,False
2025-11-28 21:03:52.383000+00:00,2,0,True,False
2025-11-28 21:03:52.584000+00:00,2,0,True,False
2025-11-28 21:03:52.584000+00:00,2,0,True,False
2025-11-28 21:04:22.423000+00:00,2,1,True,False
2025-11-28 21:04:22.423000+00:00,2,1,True,False
2025-11-28 21:04:22.603000+00:00,2,1,True,False
2025-11-28 21:04:22.603000+00:00,2,1,True,False
2025-11-28 21:04:52.447000+00:00,3,3,False,False
2025-11-28 21:04:52.447000+00:00,3,3,False,False
2025-11-28 21:04:52.622000+00:00,3,3,False,False
2025-11-28 21:04:52.622000+00:00,3,3,False,False
2025-11-28 21:05:22.476000+00:00,3,3,False,False
2025-11-28 21:05:22.476000+00:00,3,3,False,False
2025-11-28 21:05:22.644000+00:00,3,3,False,False
2025-11-28 21:05:22.644000+00:00,3,3,False,False
2025-11-28 21:05:52.495000+00:00,3,3,False,False
2025-11-28 21:05:52.495000+00:00,3,3,False,False
2025-11-28 21:05:52.662000+00:00,3,3,False,False
2025-11-28 21:05:52.662000+00:00,3,3,False,False
2025-11-28 21:06:22.522000+00:00,3,3,False,False
2025-11-28 21:06:22.522000+00:00,3,3,False,False
2025-11-28 21:06:22.681000+00:00,3,3,False,False
2025-11-28 21:06:22.681000+00:00,3,3,False,False
2025-11-28 21:06:52.553000+00:00,3,3,False,False
2025-11-28 21:06:52.553000+00:00,3,3,False,False
2025-11-28 21:06:52.699000+00:00,3,3,False,False
2025-11-28 21:06:52.699000+00:00,3,3,False,False
2025-11-28 21:07:22.593000+00:00,3,3,False,False
2025-11-28 21:07:22.593000+00:00,3,3,False,False
2025-11-28 21:07:22.719000+00:00,3,3,False,False
2025-11-28 21:07:22.719000+00:00,3,3,False,False
2025-11-28 21:07:52.621000+00:00,3,3,False,False
2025-11-28 21:07:52.621000+00:00,3,3,False,False
2025-11-28 21:07:52.743000+00:00,3,3,False,False
2025-11-28 21:07:52.743000+00:00,3,3,False,False
2025-11-28 21:08:22.650000+00:00,3,3,False,False
2025-11-28 21:08:22.650000+00:00,3,3,False,False
2025-11-28 21:08:22.762000+00:00,3,3,False,False
2025-11-28 21:08:22.762000+00:00,3,3,False,False
2025-11-28 21:08:52.682000+00:00,3,3,False,False
2025-11-28 21:08:52.682000+00:00,3,3,False,False
2025-11-28 21:08:52.781000+00:00,3,3,False,False
2025-11-28 21:08:52.781000+00:00,3,3,False,False
2025-11-28 21:09:22.706000+00:00,3,3,False,False
2025-11-28 21:09:22.706000+00:00,3,3,False,False
2025-11-28 21:09:22.799000+00:00,3,3,False,False
2025-11-28 21:09:22.799000+00:00,3,3,False,False
2025-11-28 21:09:52.726000+00:00,3,3,False,False
2025-11-28 21:09:52.726000+00:00,3,3,False,False
2025-11-28 21:09:52.844000+00:00,3,3,False,False
2025-11-28 21:09:52.844000+00:00,3,3,False,False
2025-11-28 21:10:22.750000+00:00,3,3,False,False
2025-11-28 21:10:22.750000+00:00,3,3,False,False
2025-11-28 21:10:22.863000+00:00,3,3,False,False
2025-11-28 21:10:22.863000+00:00,3,3,False,False
2025-11-28 21:10:52.785000+00:00,3,3,False,False
2025-11-28 21:10:52.785000+00:00,3,3,False,False
2025-11-28 21:10:52.880000+00:00,3,3,False,False
2025-11-28 21:10:52.880000+00:00,3,3,False,False
2025-11-28 21:11:22.812000+00:00,3,3,False,False
2025-11-28 21:11:22.812000+00:00,3,3,False,False
2025-11-28 21:11:22.899000+00:00,3,3,False,False
2025-11-28 21:11:22.899000+00:00,3,3,False,False
2025-11-28 21:11:52.832000+00:00,3,3,False,False
2025-11-28 21:11:52.832000+00:00,3,3,False,False
2025-11-28 21:11:52.916000+00:00,3,3,False,False
2025-11-28 21:11:52.916000+00:00,3,3,False,False
2025-11-28 21:12:22.861000+00:00,3,3,False,False
2025-11-28 21:12:22.861000+00:00,3,3,False,False
2025-11-28 21:12:22.938000+00:00,3,3,False,False
2025-11-28 21:12:22.938000+00:00,3,3,False,False
2025-11-28 21:12:52.881000+00:00,3,3,False,False
2025-11-28 21:12:52.881000+00:00,3,3,False,False
2025-11-28 21:12:52.955000+00:00,3,3,False,False
2025-11-28 21:12:52.955000+00:00,3,3,False,False
2025-11-28 21:13:22.909000+00:00,3,3,False,False
2025-11-28 21:13:22.909000+00:00,3,3,False,False
2025-11-28 21:13:22.974000+00:00,3,3,False,False
2025-11-28 21:13:22.974000+00:00,3,3,False,False
2025-11-28 21:13:52.939000+00:00,3,3,False,False
2025-11-28 21:13:52.939000+00:00,3,3,False,False
2025-11-28 21:13:52.992000+00:00,3,3,False,False
2025-11-28 21:13:52.992000+00:00,3,3,False,False
2025-11-28 21:14:22.962000+00:00,3,3,False,False
2025-11-28 21:14:22.962000+00:00,3,3,False,False
2025-11-28 21:14:23.009000+00:00,3,3,False,False
2025-11-28 21:14:23.009000+00:00,3,3,False,False
2025-11-28 21:14:52.987000+00:00,3,3,False,False
2025-11-28 21:14:52.987000+00:00,3,3,False,False
2025-11-28 21:14:53.053000+00:00,3,3,False,False
2025-11-28 21:14:53.053000+00:00,3,3,False,False
2025-11-28 21:15:23.016000+00:00,3,3,False,False
2025-11-28 21:15:23.016000+00:00,3,3,False,False
2025-11-28 21:15:23.072000+00:00,3,3,False,False
2025-11-28 21:15:23.072000+00:00,3,3,False,False
2025-11-28 21:15:53.046000+00:00,3,3,False,False
2025-11-28 21:15:53.046000+00:00,3,3,False,False
2025-11-28 21:15:53.089000+00:00,3,3,False,False
2025-11-28 21:15:53.089000+00:00,3,3,False,False
2025-11-28 21:16:23.070000+00:00,3,3,False,False
2025-11-28 21:16:23.070000+00:00,3,3,False,False
2025-11-28 21:16:23.107000+00:00,3,3,False,False
2025-11-28 21:16:23.107000+00:00,3,3,False,False
2025-11-28 21:16:53.099000+00:00,3,3,False,False
2025-11-28 21:16:53.099000+00:00,3,3,False,False
2025-11-28 21:16:53.123000+00:00,3,3,False,False
2025-11-28 21:16:53.123000+00:00,3,3,False,False
2025-11-28 21:17:23.127000+00:00,3,3,False,False
2025-11-28 21:17:23.127000+00:00,3,3,False,False
2025-11-28 21:17:23.149000+00:00,3,3,False,False
2025-11-28 21:17:23.149000+00:00,3,3,False,False
2025-11-28 21:17:53.151000+00:00,3,3,False,False
2025-11-28 21:17:53.151000+00:00,3,3,False,False
2025-11-28 21:17:53.170000+00:00,3,3,False,False
2025-11-28 21:17:53.170000+00:00,3,3,False,False
2025-11-28 21:18:23.175000+00:00,3,3,False,False
2025-11-28 21:18:23.175000+00:00,3,3,False,False
2025-11-28 21:18:23.193000+00:00,3,3,False,False
2025-11-28 21:18:23.193000+00:00,3,3,False,False
2025-11-28 21:18:53.200000+00:00,3,3,False,False
2025-11-28 21:18:53.200000+00:00,3,3,False,False
2025-11-28 21:18:53.216000+00:00,3,3,False,False
2025-11-28 21:18:53.216000+00:00,3,3,False,False
2025-11-28 21:19:23.233000+00:00,3,3,False,False
2025-11-28 21:19:23.233000+00:00,3,3,False,False
2025-11-28 21:19:23.251000+00:00,3,3,False,False
2025-11-28 21:19:23.251000+00:00,3,3,False,False
2025-11-28 21:19:53.254000+00:00,3,3,False,False
2025-11-28 21:19:53.254000+00:00,3,3,False,False
2025-11-28 21:19:53.270000+00:00,3,3,False,False
2025-11-28 21:19:53.270000+00:00,3,3,False,False
2025-11-28 21:20:23.296000+00:00,3,3,False,False
2025-11-28 21:20:23.296000+00:00,3,3,False,False
2025-11-28 21:20:23.313000+00:00,3,3,False,False
2025-11-28 21:20:23.313000+00:00,3,3,False,False
2025-11-28 21:20:53.324000+00:00,3,3,False,False
2025-11-28 21:20:53.324000+00:00,3,3,False,False
2025-11-28 21:20:53.341000+00:00,3,3,False,False
2025-11-28 21:20:53.341000+00:00,3,3,False,False
2025-11-28 21:21:23.355000+00:00,3,3,False,False
2025-11-28 21:21:23.355000+00:00,3,3,False,False
2025-11-28 21:21:23.372000+00:00,3,3,False,False
2025-11-28 21:21:23.372000+00:00,3,3,False,False
2025-11-28 21:21:53.385000+00:00,3,3,False,False
2025-11-28 21:21:53.385000+00:00,3,3,False,False
2025-11-28 21:21:53.401000+00:00,3,3,False,False
2025-11-28 21:21:53.401000+00:00,3,3,False,False
2025-11-28 21:22:23.407000+00:00,3,3,False,False
2025-11-28 21:22:23.407000+00:00,3,3,False,False
2025-11-28 21:22:23.422000+00:00,3,3,False,False
2025-11-28 21:22:23.422000+00:00,3,3,False,False
2025-11-28 21:22:53.441000+00:00,3,3,False,False
2025-11-28 21:22:53.441000+00:00,3,3,False,False
2025-11-28 21:22:53.463000+00:00,3,3,False,False
2025-11-28 21:22:53.463000+00:00,3,3,False,False
2025-11-28 21:23:23.481000+00:00,3,3,False,False
2025-11-28 21:23:23.481000+00:00,3,3,False,False
2025-11-28 21:23:23.497000+00:00,3,3,False,False
2025-11-28 21:23:23.497000+00:00,3,3,False,False
2025-11-28 21:23:53.509000+00:00,3,3,False,False
2025-11-28 21:23:53.509000+00:00,3,3,False,False
2025-11-28 21:23:53.530000+00:00,3,3,False,False
2025-11-28 21:23:53.530000+00:00,3,3,False,False
2025-11-28 21:24:23.531000+00:00,3,3,False,False
2025-11-28 21:24:23.531000+00:00,3,3,False,False
2025-11-28 21:24:23.546000+00:00,3,3,False,False
2025-11-28 21:24:23.546000+00:00,3,3,False,False
2025-11-28 21:24:53.552000+00:00,3,3,False,True
2025-11-28 21:24:53.552000+00:00,3,3,False,True
2025-11-28 21:24:53.568000+00:00,3,3,False,True
2025-11-28 21:24:53.568000+00:00,3,3,False,True
2025-11-28 21:25:23.617000+00:00,3,3,False,True
2025-11-28 21:25:23.617000+00:00,3,3,False,True
2025-11-28 21:25:23.634000+00:00,3,3,False,True
2025-11-28 21:25:23.634000+00:00,3,3,False,True
2025-11-28 21:25:53.650000+00:00,3,3,False,True
2025-11-28 21:25:53.650000+00:00,3,3,False,True
2025-11-28 21:25:53.666000+00:00,3,3,False,True
2025-11-28 21:25:53.666000+00:00,3,3,False,True
2025-11-28 21:26:23.672000+00:00,2,2,False,True
2025-11-28 21:26:23.672000+00:00,2,2,False,True
2025-11-28 21:26:23.694000+00:00,2,2,False,True
2025-11-28 21:26:23.694000+00:00,2,2,False,True
2025-11-28 21:26:53.693000+00:00,2,2,False,True
2025-11-28 21:26:53.693000+00:00,2,2,False,True
2025-11-28 21:26:53.710000+00:00,2,2,False,True
2025-11-28 21:26:53.710000+00:00,2,2,False,True
2025-11-28 21:27:23.726000+00:00,1,1,False,False
2025-11-28 21:27:23.726000+00:00,1,1,False,False
2025-11-28 21:27:23.744000+00:00,1,1,False,False
2025-11-28 21:27:23.744000+00:00,1,1,False,False
